Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,TotPop,MalePop,FemalePop,AvgHHSize,MedianHHIncome
36005016700,14000US36005016700,"Census Tract 167, Bronx County, New York","Census Tract 167, Bronx County, New York",ny,140,0,ACSSF,3582,36,5,16700,3269,1516,1753,3.13,29549
36005016900,14000US36005016900,"Census Tract 169, Bronx County, New York","Census Tract 169, Bronx County, New York",ny,140,0,ACSSF,3583,36,5,16900,1440,676,764,2.42,28064
36005017100,14000US36005017100,"Census Tract 171, Bronx County, New York","Census Tract 171, Bronx County, New York",ny,140,0,ACSSF,3584,36,5,17100,0,0,0,,
36005017300,14000US36005017300,"Census Tract 173, Bronx County, New York","Census Tract 173, Bronx County, New York",ny,140,0,ACSSF,3585,36,5,17300,5615,2614,3001,2.73,19406
36005017500,14000US36005017500,"Census Tract 175, Bronx County, New York","Census Tract 175, Bronx County, New York",ny,140,0,ACSSF,3586,36,5,17500,7140,3265,3875,2.71,27585
36005017701,14000US36005017701,"Census Tract 177.01, Bronx County, New York","Census Tract 177.01, Bronx County, New York",ny,140,0,ACSSF,3587,36,5,17701,4857,2618,2239,3.88,28090
36005017702,14000US36005017702,"Census Tract 177.02, Bronx County, New York","Census Tract 177.02, Bronx County, New York",ny,140,0,ACSSF,3588,36,5,17702,5522,2570,2952,3.24,29327
36005017901,14000US36005017901,"Census Tract 179.01, Bronx County, New York","Census Tract 179.01, Bronx County, New York",ny,140,0,ACSSF,3589,36,5,17901,5071,2133,2938,2.97,30587
36005017902,14000US36005017902,"Census Tract 179.02, Bronx County, New York","Census Tract 179.02, Bronx County, New York",ny,140,0,ACSSF,3590,36,5,17902,4007,1561,2446,3.47,19396
36005018101,14000US36005018101,"Census Tract 181.01, Bronx County, New York","Census Tract 181.01, Bronx County, New York",ny,140,0,ACSSF,3591,36,5,18101,2973,1260,1713,2.88,24594
36005018102,14000US36005018102,"Census Tract 181.02, Bronx County, New York","Census Tract 181.02, Bronx County, New York",ny,140,0,ACSSF,3592,36,5,18102,6247,3149,3098,3.64,35593
36005018301,14000US36005018301,"Census Tract 183.01, Bronx County, New York","Census Tract 183.01, Bronx County, New York",ny,140,0,ACSSF,3593,36,5,18301,3971,1661,2310,2.01,30990
36005018302,14000US36005018302,"Census Tract 183.02, Bronx County, New York","Census Tract 183.02, Bronx County, New York",ny,140,0,ACSSF,3594,36,5,18302,3589,1740,1849,2.83,33226
36005018400,14000US36005018400,"Census Tract 184, Bronx County, New York","Census Tract 184, Bronx County, New York",ny,140,0,ACSSF,3595,36,5,18400,3780,1794,1986,2.57,65099
36005018500,14000US36005018500,"Census Tract 185, Bronx County, New York","Census Tract 185, Bronx County, New York",ny,140,0,ACSSF,3596,36,5,18500,8449,4364,4085,2.96,32680
36005018900,14000US36005018900,"Census Tract 189, Bronx County, New York","Census Tract 189, Bronx County, New York",ny,140,0,ACSSF,3597,36,5,18900,8518,4154,4364,2.8,26370
36005019300,14000US36005019300,"Census Tract 193, Bronx County, New York","Census Tract 193, Bronx County, New York",ny,140,0,ACSSF,3598,36,5,19300,5853,2467,3386,2.76,22761
36005019400,14000US36005019400,"Census Tract 194, Bronx County, New York","Census Tract 194, Bronx County, New York",ny,140,0,ACSSF,3599,36,5,19400,2291,1222,1069,3.12,55625
36005019500,14000US36005019500,"Census Tract 195, Bronx County, New York","Census Tract 195, Bronx County, New York",ny,140,0,ACSSF,3600,36,5,19500,7352,3470,3882,2.63,28365
36005019700,14000US36005019700,"Census Tract 197, Bronx County, New York","Census Tract 197, Bronx County, New York",ny,140,0,ACSSF,3601,36,5,19700,7489,3598,3891,3.35,25302
36005019900,14000US36005019900,"Census Tract 199, Bronx County, New York","Census Tract 199, Bronx County, New York",ny,140,0,ACSSF,3602,36,5,19900,8763,4142,4621,3.15,33528
36005020000,14000US36005020000,"Census Tract 200, Bronx County, New York","Census Tract 200, Bronx County, New York",ny,140,0,ACSSF,3603,36,5,20000,4671,2143,2528,3.15,43088
